"Reference","Title","Abstract"
"46. Int Immunopharmacol. 2019 Apr;69:328-336. doi: 10.1016/j.intimp.2019.01.044. Epub 2019 Feb 15.","Exopolysaccharides from Cyanobacterium aponinum induce a regulatory dendritic cell phenotype and inhibit SYK and CLEC7A expression in dendritic cells, T cells  and keratinocytes.","Regular bathing in the Blue Lagoon has beneficial effects on psoriasis. Previously, we showed that exopolysaccharides (EPS-Ca) secreted by Cyanobacterium aponinum, a dominating organism in the Blue Lagoon, increased IL-10 secretion by  human dendritic cells (DCs). In addition, co-culturing allogeneic CD4+ T cells with DCs matured in the presence of EPS-Ca increased differentiation of T cells into T regulatory cells at the cost of the disease inducing Th17 cells. In the present study, EPS-Ca increased the proportion of DCs expressing CD141, a surface molecule linked to regulatory DCs, and the CD141+ cells secreted more IL-10 than  the CD141- cells. EPS-Ca decreased T cell secretion of IL-17, IL-13 and IL-10 and the proportion of T cells expressing the activation marker CD69 that has also been linked to lymphocyte retention. In addition, EPS-Ca reduced keratinocyte secretion of CCL20 and CXCL10, chemokines implicated in recruitment of inflammatory cells. EPS-Ca decreased DC expression of Dectin-1/CLEC7A and SYK, keratinocyte expression of CLEC7A, SYK and CAMP (the gene for LL37), and T cell expression of phosphorylated Zap70. These results indicate that EPS-Ca may induce a regulatory phenotype of DCs, T cells that are less active/inflammatory and less prone to being retained in the skin, and keratinocytes that induce less recruitment of inflammatory cells to the skin and that these effects may be mediated by the effects of EPS-Ca on CLEC7A and SYK. Overall the results indicate that EPS-Ca may be involved in the beneficial effects psoriasis patients experience when bathing in the Blue Lagoon."

"47. Int J Mol Sci. 2019 Feb 10;20(3). pii: E739. doi: 10.3390/ijms20030739.","Advances in Understanding the Immunological Pathways in Psoriasis.","Psoriasis vulgaris is a chronic, immune-mediated, inflammatory, polygenic skin disorder affecting approximately 2% of the population. It has a great impact on quality of life; patients often experience depression, anxiety, stigma as well as suicidal behavior. Even though psoriasis is one of the most studied dermatological conditions, the pathogenesis of the disease is still not completely elucidated. The complex interactions between keratinocytes, dendritic  cells, T-lymphocytes, neutrophils and mast cells are responsible for the histopathological changes seen in psoriasis. The pathogenic model leading to the  formation of psoriatic plaques has however evolved a lot over the years. There is now enough evidence to support the role of interleukin (IL) -23, IL-17, IL-22, T  helper (Th) -17 cells, Th-22 cells, T regulatory cells, transforming growth factor (TGF)-β1 and IL-10 in the pathogenesis of the disease. Moreover, several inflammatory and anti-inflammatory molecules are currently being investigated, some of them showing promising results. The aim of this paper is to look over the most recent advances in the immunological pathways involved in the pathogenesis of psoriasis vulgaris."

"48. Front Neurol. 2019 Jan 24;10:13. doi: 10.3389/fneur.2019.00013. eCollection 2019.","Do Th17 Lymphocytes and IL-17 Contribute to Parkinson's Disease? A Systematic Review of Available Evidence.","Parkinson's disease (PD) is a neurodegenerative disease characterized by progressive loss of dopaminergic neurons, appearance of Lewy bodies and presence  of neuroinflammation. No treatments currently exist to prevent PD or delay its progression, and dopaminergic substitution treatments just relieve the consequences of dopaminergic neuron loss. Increasing evidence points to peripheral T lymphocytes as key players in PD, and recently there has been growing interest into the specific role of T helper (Th) 17 lymphocytes. Th17 are a proinflammatory CD4+ T cell lineage named after interleukin (IL)-17, the main cytokine produced by these cells. Th17 are involved in immune-related disease such as psoriasis, rheumatoid arthritis and inflammatory bowel disease, and drugs targeting Th17/IL-17 are currently approved for clinical use in such disease. In  the present paper, we first summarized current knowledge about contribution of the peripheral immune system in PD, as well as about the physiopharmacology of Th17 and IL-17 together with its therapeutic relevance. Thereafter, we systematically retrieved and evaluated published evidence about Th17 and IL-17 in PD, to help assessing Th17/IL-17-targeting drugs as potentially novel antiparkinson agents. Critical appraisal of the evidence did not allow to reach definite conclusions: both animal as well as clinical studies are limited, just a few provide mechanistic evidence and none of them investigates the eventual relationship between Th17/IL-17 and clinically relevant endpoints such as disease progression, disability scores, intensity of dopaminergic substitution treatment. Careful assessment of Th17 in PD is anyway a priority, as Th17/IL-17-targeting therapeutics might represent a straightforward opportunity for the unmet needs of PD patients."

"49. J Dermatolog Treat. 2019 Jan 31:1-8. doi: 10.1080/09546634.2019.1577549. [Epub ahead of print]","JAK/STAT inhibitors for the treatment of atopic dermatitis.","INTRODUCTION: Atopic dermatitis (AD) is the most common chronic inflammatory skin disease. Lesional skin of AD contains elevated levels of Th2, Th17, Th22 and Th1-citokines. With a growing movement toward use of targeted therapies, parallel to psoriasis, JAK inhibitors are an important focus of therapeutic research for AD. METHODS: We review current evidence on the efficacy and safety of oral and topical JAK inhibitors for the treatment of AD. RESULTS: Several JAK inhibitors are in phase II and III clinical trials as oral therapies for moderate-to-severe AD or as topical treatments for mild-to-moderate AD. Results thus far are encouraging, with the majority of the patients achieving the primary outcome of their trial as well as a favorable safety profile. DISCUSSION: JAK inhibitors will most certainly be the first oral targeted option  when topical therapy fails. With good oral bioavailability and lack of immunogenicity, they address some of the limitations of biologics. Yet to be defined is whether selective JAK 1 inhibitors or nonselective JAK inhibitors will provide the best equilibrium of efficacy versus side effects. Less clear is the position in the therapeutic ladder for topical JAK inhibitors; although, an unmeet need exists in the topical treatment of AD."

"50. Int Immunopharmacol. 2019 Mar;68:185-192. doi: 10.1016/j.intimp.2018.12.054. Epub 2019 Jan 15.","Role of Galphaq in pathogenesis of psoriasis, a new mechanism about the immune regulation in psoriasis.","Psoriasis (PSO) is a chronic inflammatory skin disease characterized with skin lesions and abnormal keratinocyte proliferation. The immune dysregulation is involved in the pathogenesis of PSO. However, the detail of immune regulation in  PSO is still not very clear. Gαq, the alpha subunit of the Gq protein, played important role in the immune regulation. In this study, we aimed to investigate whether Gαq was involved in the pathogenesis of PSO. We detected the Gαq expression level and analyzed its relationship with test parameters of PSO patients. Furthermore, we used imiquimod to induce PSO mouse model in Gnaq -/- bone marrow (BM) chimeric mice. The inflammatory cytokines and its correlation with Gαq expression were analyzed both in PSO patients and mice. The results showed that the Gαq expression in PSO patients was much lower and negatively correlated with PSO Area and Severity Index (PASI), CRP, cholesterol and low-density lipoprotein. In PSO mice models, the skin lesion and keratinocyte proliferation were much more serious in Gnaq -/- BM chimeric mice. Also, the proportions of Th17 cells in Gnaq -/- BM chimeric mice were much higher than WT mice. Furthermore, the IL-17A and TNF-α in Gnaq -/- chimeric mice were also higher. Moreover, IL-17A and TNF-α in PSO patients were negatively associated with the Gαq expression. Our results indicated that Gαq was involved in the pathogenesis of PSO, and its regulation on Th17 cell differentiation and cytokine production might contribute to part of the mechanism of immune dysfunction of PSO."

"51. Intern Med. 2019 May 1;58(9):1199-1207. doi: 10.2169/internalmedicine.2035-18. Epub 2019 Jan 10.","Clinical and Genetic Aspects of Behçet's Disease in Japan.","Patients with Behçet's disease (BD) suffer from episodic ocular and mucocutaneous attacks, resulting in a reduced quality of life. The phenotype of Japanese BD has been changing over the past 20 years, and the rate of human leukocyte antigen (HLA)-B*51-positive complete type is decreasing while that of intestinal type is  increasing. This phenotypical evolution may be related to changes in as-yet-unknown environmental factors, as the immigration influx in Japan is low.  Mechanisms discovered by genome-wide association studies include ERAP1-mediated HLA class I antigen bounding pathway, autoinflammation, Th17 cells, natural killer cells, and polarized macrophages, a similar genetic architecture to Crohn's disease, ankylosing spondylitis, and psoriasis. As for treatments, management guidelines have been implemented, and the development of tumor necrosis factor (TNF) inhibitors is markedly improving the outcome of BD, but evidence supporting treatment for special-type BD is limited. The classification  of BD into distinct clusters based on clinical manifestations and genetic factors is crucial to the development of optimized medicine."

"52. Biomed Pharmacother. 2019 Mar;111:347-358. doi: 10.1016/j.biopha.2018.12.060. Epub 2018 Dec 25.","Inhibition of spleen tyrosine kinase attenuates psoriasis-like inflammation in mice through blockade of dendritic cell-Th17 inflammation axis.","Psoriasis is a debilitating autoimmune disease of the skin characterized by acanthosis and hyperkeratosis resulting from excessive growth of keratinocytes in the epidermis and inflammatory infiltrates in the dermis. Innate immune cells such as dendritic cells (DCs), perform a critical role in the pathophysiology of  psoriasis by presenting inflammatory/costimulatory signals for differentiation of Th17 cells. Recent studies point to the involvement of spleen tyrosine kinase (SYK) in inflammatory signaling cascade of DCs. However, it is yet to be determined whether SYK inhibition in DCs would lead to diminishment of psoriatic  inflammation. Therefore, our study evaluated the effects of SYK inhibitor, R406 on imiquimod (IMQ)-induced psoriasis-like inflammation, expression of costimulatory/inflammatory molecules in DCs and their relationship with Th17/Treg cells. Our data show that R406 causes attenuation of IMQ-induced dermal inflammation as shown by reduction in ear/back skin thickness, acanthosis and myeloperoxidase activity. This was concurrent with reduction in inflammatory cytokines and co-stimulatory molecules in CD11c + DCs such as IL-6, IL-23, MHCII, and CD40. This favoured the suppression of Th17 cells and upregulation of Treg cells in R406-treated mice with psoriasis-like inflammation. Direct activation of TLR7 by IMQ in splenocytic cultures led to increased SYK expression in CD11c + DCs and release of IL-23/IL-6. IMQ-induced IL-6/IL-23 levels were significantly diminished by SYK inhibitor, R406 in splenocytic cultures. In essence, our study shows that SYK inhibition supresses psoriasis-like inflammation by modifying DC function in mice. Further, it implies that SYK inhibition could be a prospective therapeutic approach for the treatment of psoriasis-like inflammation."

"53. J Allergy Clin Immunol. 2019 Jun;143(6):2158-2169. doi: 10.1016/j.jaci.2018.11.042. Epub 2018 Dec 20.","Psoriatic skin molecular and histopathologic profiles after treatment with risankizumab versus ustekinumab.","BACKGROUND: IL-23 contributes to the activation, maintenance, and proliferation of TH17 cells and plays a major role in psoriasis pathophysiology. IL-23p19 inhibition with risankizumab resulted in superior clinical responses in patients  with psoriasis compared with ustekinumab (dual IL-12/IL-23 inhibitor), but comparative molecular effects have not been established. OBJECTIVE: We investigated the similarities and differences in molecular and histopathologic profiles in skin lesions from patients with psoriasis receiving risankizumab versus ustekinumab at an early time point. METHODS: Lesional skin biopsy samples from 81 patients with moderate-to-severe plaque psoriasis participating in 2 different studies (a phase I risankizumab study and a phase II study of risankizumab vs ustekinumab) were analyzed by using histopathology, immunohistochemistry, and RNA sequencing. RESULTS: Risankizumab induced a rapid decrease in levels of proteins and transcriptomic biomarkers associated with the IL-23 pathway, which were maintained through 8 weeks. At week 4, risankizumab decreased histopathologic expression of biomarkers, including K16, Ki67, CD3, lipocalin-2, CD11c, dendritic cell lysosome-associated membrane glycoprotein, β-defensin 2, and S100A7; global  histopathologic scoring revealed that 54% and 69% of patients treated with 90 or  180 mg of risankizumab, respectively, were graded as experiencing excellent improvement versus 29% of patients treated with ustekinumab. At week 4, there was a common decrease in expression of 2645 genes expressed in lesional skin between patients receiving risankizumab and ustekinumab and a significant decrease in 2682 genes unique to risankizumab treatment. Risankizumab more strongly downregulated expression of genes associated with keratinocytes, epidermal cells, and monocytes, versus ustekinumab. CONCLUSION: Risankizumab demonstrated more pronounced changes in the molecular and histopathologic profile of psoriatic skin lesions compared with ustekinumab at week 4."

"54. J Allergy Clin Immunol. 2019 Jun;143(6):2095-2107. doi: 10.1016/j.jaci.2018.11.031. Epub 2018 Dec 18.","Blood endotyping distinguishes the profile of vitiligo from that of other inflammatory and autoimmune skin diseases.","BACKGROUND: Peripheral blood skin-homing/cutaneous lymphocyte antigen (CLA)+ T cells emerge as biomarkers of cutaneous immune activation in patients with inflammatory skin diseases (atopic dermatitis [AD] and alopecia areata [AA]). However, blood phenotyping across these subsets is not yet available in patients  with vitiligo. OBJECTIVE: We sought to measure cytokine production by circulating skin-homing (CLA+) versus systemic (CLA-) polar CD4+/CD8+ ratio and activated T-cell subsets in patients with vitiligo compared with patients with AA, AD, or psoriasis and control subjects. METHODS: Flow cytometry was used to measure levels of the cytokines IFN-γ, IL-13, IL-9, IL-17, and IL-22 in CD4+/CD8+ T cells in the blood of 19 patients with moderate-to-severe nonsegmental/generalized vitiligo, moderate-to-severe AA (n = 32), psoriasis (n = 24), or AD (n = 43) and control subjects (n = 30). Unsupervised clustering differentiated subjects into groups based on cellular frequencies. RESULTS: Patients with Vitiligo showed the highest CLA+/CLA- TH1/type 1 cytotoxic T-cell polarization, with parallel TH2/TH9/TH17/TH22 level increases to levels often greater than those seen in patients with AA, AD, or psoriasis (P < .05). Total regulatory T-cell counts were lower in patients with vitiligo than in control subjects and patients with AD or psoriasis (P < .001). Vitiligo severity  correlated with levels of multiple cytokines (P < .1), whereas duration was linked with IFN-γ and IL-17 levels (P < .04). Patients and control subjects grouped into separate clusters based on blood biomarkers. CONCLUSIONS: Vitiligo is characterized by a multicytokine polarization among circulating skin-homing and systemic subsets, which differentiates it from other  inflammatory/autoimmune skin diseases. Future targeted therapies should delineate the relative contribution of each cytokine axis to disease perpetuation."

"55. Autoimmun Rev. 2019 Feb;18(2):129-136. doi: 10.1016/j.autrev.2018.08.006. Epub 2018 Dec 17.","Th17 cells in renal inflammation and autoimmunity.","Th17 cells are a distinct lineage of T-cells. These T-cells express IL-17A and the lineage-defining transcription factor RORγt. Th17 cells have a pivotal, physiological role in host defense against pathogens. These pro-inflammatory T-cells are also key players in autoimmunity and a pathogenic role has been demonstrated in several diseases such as rheumatoid arthritis or psoriasis. Recently, there is evidence that Th17 cells may drive renal inflammation and renal autoimmunity in anti-neutrophil-cytoplasmic-antibody-(ANCA)-vasculitis and  systemic lupus erythematosus. The aim of this review is to discuss the possible involvement of Th17 cells in renal autoimmunity and its value for future therapeutic approaches."

"56. Biomed Pharmacother. 2019 Jan;109:1876-1883. doi: 10.1016/j.biopha.2018.10.062. Epub 2018 Nov 26.","Rutaecarpine inhibited imiquimod-induced psoriasis-like dermatitis via inhibiting the NF-κB and TLR7 pathways in mice.","Psoriasis is a chronic, immune-mediated inflammatory skin disease. As psoriasis rarely occurs in nonhuman animals, the lack of an ideal animal model reflecting the histopathological and molecular immunological characteristics of psoriasis remains an urgent issue. In the present study, an imiquimod-induced psoriasis-like dermatitis mouse model was constructed under natural immune conditions and verified by evaluations of the Psoriasis Area and Severity Index (PASI) score and Baker score, H&E staining, immunohistochemical examination of the CD3 and Gr1 levels, measurement of plasmacytoid dendritic cell- (pDC) and Th17-associated cytokine levels, and evaluation of p65 phosphorylation and TLR7 expression. Moreover, rutaecarpine (RUT), the main active ingredient in the traditional Chinese medicine Wu-Zhu-Yu, could improve psoriasis-like dermatitis through effects on pDC- and Th17-associated cytokines through NF-κB and toll-like receptor 7 (TLR7) signaling. Taken together, the imiquimod-induced psoriasis-like dermatitis mouse model can be regarded as an ideal model for evaluating psoriasis pathogenesis and antipsoriatic drugs. We provided theoretical and experimental evidence for the clinical application of RUT in psoriasis."

"57. Scand J Immunol. 2019 Mar;89(3):e12742. doi: 10.1111/sji.12742. Epub 2019 Jan 15.","Anti-psoriatic effect of myeloid-derived suppressor cells on imiquimod-induced skin inflammation in mice.","Myeloid-derived suppressor cells (MDSCs) play an important role in controlling the immune response against cancer and in suppression of autoimmunity and allergic inflammation. However, the beneficial effects of MDSCs on the experimental mouse model of psoriasis have not been reported. Therefore, we investigated the anti-psoriatic effect of MDSCs on IMQ-induced skin inflammation  in mice and explored the mechanisms involved. Our results showed that administration of MDSCs (1 × 106 or 2 × 106  cells) suppressed the development of IMQ-induced skin inflammation in mice as exemplified by a significant reduction in clinical severity scores and was associated with a reduction of histopathological changes, including inflammatory infiltration, epidermal hyperplasia and hyperkeratosis. The immunosuppressive effect of MDSCs (1 × 106 or 2 × 106  cells) corresponded to the production of Th1 cytokines (TNF-α, IFN-γ) and Th17 cytokines (IL-17A and IL-23) in the serum and dorsal skin. Administration of MDSCs (1 × 106 or 2 × 106  cells) also inhibited splenomegaly.  Moreover, an increased percentage of CD4+ CD25+ FoxP3+ regulatory T (Treg) cells  and decreased percentage of Th1 and Th17 cells were found in mice treated with MDSCs. Taken together, these results imply that MDSCs have immunomodulatory and immunosuppressive effects on disease progression in a murine model of psoriasis and that MDSCs could be used in preventive or therapeutic strategies for the management of autoimmune inflammatory skin disorders, such as psoriasis."

"58. J Invest Dermatol. 2019 Jun;139(6):1245-1253. doi: 10.1016/j.jid.2018.11.021. Epub 2018 Dec 5.","Neutrophil Extracellular Traps Induce Human Th17 Cells: Effect of Psoriasis-Associated TRAF3IP2 Genotype.","Psoriasis lesions are rich in IL-17-producing T cells as well as neutrophils, which release webs of DNA-protein complexes known as neutrophil extracellular traps (NETs). Because we and others have observed increased NETosis in psoriatic  lesions, we hypothesized that NETs contribute to increased T helper type 17 (Th17) cells in psoriasis. After stimulating peripheral blood mononuclear cells with anti-CD3/CD28 beads for 7 days, we found significantly higher percentages of CD3+CD4+IL-17+ (Th17) cells in the presence versus absence of NETs, as assessed by flow cytometry, IL-17 ELISA, and IL17A/F and RORC mRNAs. Memory, but not naïve, T cells were competent and monocytes were required for CD3/CD28-mediated Th17 induction, with or without NETs. Th17 induction was enhanced by the T allele of rs33980500 (T/C), a psoriasis risk-associated variant in the TRAF3IP2 gene encoding the D10N variant of Act1, a key mediator of IL-17 signal transduction. Global transcriptome analysis of CD3/CD28-stimulated peripheral blood mononuclear cells by RNA sequencing confirmed the stimulatory effects of NETs, demonstrated NET-induced enhancement of cytokine gene expression, and verified that the effect of Act1 D10N was greater in the presence of NETs. Collectively, these results implicate NETs and the Act1 D10N variant in human Th17 induction from peripheral  blood mononuclear cells, with ramifications for immunogenetic studies of psoriasis and other autoimmune diseases."

"59. Biomed Pharmacother. 2019 Feb;110:265-274. doi: 10.1016/j.biopha.2018.11.092. Epub 2018 Dec 1.","PSORI-CM02 alleviates IMQ-induced mouse dermatitis via differentially regulating  pro- and anti-inflammatory cytokines targeting of Th2 specific transcript factor  GATA3.","The IL-17-producing CD4+ T cell and γδT cells play critical roles in the pathogenesis of psoriasis (PS). PSORI-CM02 is a representative herbal formula for the treatment for PS in South China. It was confirmed to improve PS without obvious side effects in the clinic. Here we sought to clarify whether and how PSORI-CM02 regulates T cell differentiation and functions in IMQ-induced psoriasis-like BALB/c mouse model. Mice pre-treated 3 days with PSORI-CM02 significantly alleviated skin inflammation, as reduced in PASI score and classic  psoriatic characteristics in pathological sections. CD3 and CD4 positive T cells  were also fewer in the skin lesions of PSORI-CM02 groups, comparing to control group. PSORI-CM02 also decreased pro-inflammatory IFNγ mRNA and IL-17 A mRNA, while increased IL-4 mRNA in mouse skin lesions. In skin draining lymph nodes (DLN), PSORI-CM02 reduced the ratio of γδT cells and inhibited their function of  producing IL-17 A. Nevertheless PSORI-CM02 had no effects on the ratio of total TCRβ+T cells and CD4 + T cells. But it regulated CD4 + T helper cells differentiation, and resulted in the decreasing percentage of IFNγ producing Th1  cells and IL-17 A producing Th17 cells, while increasing the ratio of IL-4 producing Th2 cells in DLN. Further data showed that PSORI-CM02 promote expression of Th2 specific transcript factor GATA3, but had no effects on T-bet and RORγ. Thus, we tentatively interpret that PSORI-CM02 impairs IMQ-induced psoriasis by promoting Th2 cell response targeting of GATA3."

"60. Int Immunopharmacol. 2019 Jan;66:236-241. doi: 10.1016/j.intimp.2018.11.031. Epub 2018 Nov 24.","ERK inhibitor JSI287 alleviates imiquimod-induced mice skin lesions by ERK/IL-17  signaling pathway.","Many studies confirmed that the over-activation of RAF-MEK-ERK signaling pathway  plays a central role in human cancers. To avoid drug resistance during cancer treatment, many researchers focused on the study of the downstream therapeutic target of RAF-MEK-ERK signaling pathway. Therefore, ERK1/2 became a hot anticancer target. It has been shown that ERK phosphorylation could activate Th17 cells and therefore induce inflammatory diseases. Due to these results, inhibition of ERK, as a potential drug target, could provide a solution for autoimmune diseases, especially T cell mediated diseases. In this study, a small  synthetic molecule JSI287 was found with the function of alleviating IMQ-induced  mice skin lesions through ERK/IL-17 signaling pathway during the screening of small molecule databases targeting ERK. The results showed that JS1287 small molecule alleviated epidermal thickness, epidermis congestion, edema and inflammatory cell infiltration, decreased release of inflammatory cytokines of IL-6, IL-12 and IL-17A, and further regulated the mRNA expression of ATF1 and protein expression of ERK1/2 in IMQ-induced skin lesions. Our study suggested that ERK inhibitor JSI287 could be a promising candidate for psoriasis treatment."

"61. Mol Immunol. 2019 Jan;105:16-31. doi: 10.1016/j.molimm.2018.11.007. Epub 2018 Nov 23.","A complex auxiliary: IL-17/Th17 signaling during type 1 diabetes progression.","Type 1 diabetes (T1D) is an autoimmune disease centered around the loss of the beta cells of the islets of Langerhans, and consequent inability of the islets to produce the insulin necessary to maintain glycemic control. While most therapeutic approaches have been centered on insulin replacement, newer approaches to target the underlying immune response have become an area of focus. However, the immune landscape in T1D is extremely complex, and the roles played by individual cytokines during disease progression are incompletely understood, making the development of immunotherapies very difficult. In this review, we discuss the complex auxiliary role played by IL-17, both around the islet and in  peripheral tissues such as the gut and kidney, which might influence T1D progression. Through our re-analysis of the key factors involved IL-17 signaling  in recently published single-cell sequencing and sorted-cell bulk sequencing datasets, we find supporting evidence for the general existence of the signaling  apparatus in islet endocrine cells. We also explore the emerging evidence of IL-17 serving as an influential factor in diabetic complications that affect distal tissues. While anti-IL-17 therapies are emerging as an option for psoriasis and other autoimmune disorders, we highlight here a number of questions that would need to be addressed before their potential applicability to treating  T1D can be fully evaluated."

"62. Eur J Pharmacol. 2019 Jan 15;843:190-198. doi: 10.1016/j.ejphar.2018.11.030. Epub 2018 Nov 22.","AS2762900-00, a potent anti-human IL-23 receptor monoclonal antibody, prevents epidermal hyperplasia in a psoriatic human skin xenograft model.","Interleukin (IL)-23 is thought to be critical in the pathogenesis of psoriasis, and anti-IL-23 monoclonal antibodies (mAbs) have been approved for the treatment  of psoriasis. We speculated that an anti-IL-23 receptor mAb might have greater efficacy than an anti-IL-23 mAb in the treatment of local inflamed lesions with high IL-23 levels. We previously generated an anti-human IL-23 receptor mAb, AS2762900-00, which potently blocked IL-23-induced cell proliferation, regardless of the concentration of IL-23. Here, we evaluated the therapeutic potential of AS2762900-00 in the treatment of psoriasis. Compared with untreated control, AS2762900-00 significantly reduced the epidermal thickness of lesions in a clinically relevant psoriatic human skin xenograft model. The expression of inflammatory genes including genes downstream of IL-23 signaling in the lesion tended to be lower in the AS2762900-00 group than the untreated group, suggesting that the inhibitory effects of AS2762900-00 in the psoriatic human skin xenograft model might occur via blockade of IL-23 signaling pathways. Further, AS2762900-00 showed an inhibitory effect on signal transducer and activator of transcription 3 (STAT3) phosphorylation as a downstream signal of IL-23 receptor activation in whole blood from patients with psoriasis. We also confirmed that AS2762900-00 inhibited IL-23-induced STAT3 phosphorylation in a concentration-dependent manner using whole blood from healthy donors. These data suggest that AS2762900-00 is a  promising drug candidate for the treatment of psoriasis. In addition, STAT3 phosphorylation in whole blood may be a useful biomarker for the evaluation of the pharmacodynamic effects of AS2762900-00 in healthy volunteers in clinical development."

"63. Dermatol Clin. 2019 Jan;37(1):29-36. doi: 10.1016/j.det.2018.07.004. Epub 2018 Nov 1.","Biologics and Psoriasis: The Beat Goes On.","Psoriasis is a chronic, immune-mediated, inflammatory skin disease that requires  long-term therapy for disease control. This article reviews data presented in clinical trials to evaluate and compare various characteristics of biologics that are currently approved for the treatment of psoriasis. Attributes of biological agents that are examined in this article include efficacy, long-term maintenance, overall safety, median time to onset of efficacy, adjustment for body weight, frequency of injections, indication for psoriatic arthritis, and safety in pregnancy. Here, we evaluate what the ideal choice of biological therapy may be for psoriasis patients with specific needs."

"64. Exp Dermatol. 2019 Feb;28(2):113-120. doi: 10.1111/exd.13841. Epub 2018 Dec 21.","IL-36 receptor antagonistic antibodies inhibit inflammatory responses in preclinical models of psoriasiform dermatitis.","Psoriasis vulgaris (PV) results from activation of IL-23/Th17 immune pathway and  is further amplified by cytokines/chemokines from skin cells. Among skin-derived  pro-inflammatory cytokines, IL-36 family members are highly upregulated in PV patients and play a critical role in general pustular psoriasis. However, there is limited data showing crosstalk between the IL-23 and IL-36 pathways in PV. Herein, potential attenuation of skin inflammation in the IL-23-induced mouse model of psoriasiform dermatitis by functional inhibition of IL-36 receptor (IL-36R) was interrogated. Anti-mouse IL-36R monoclonal antibodies (mAbs) were generated and validated in vitro by inhibiting IL-36α-induced secretion of CXCL1  from NIH 3T3 cells. Antibody target engagement was demonstrated by inhibition of  CXCL1 production in a novel acute model of IL-36α systemic injection in mice. In  addition, anti-IL-36R mAbs inhibited tissue inflammation and inflammatory gene expression in an IL-36α ear injection model of psoriasiform dermatitis demonstrating engagement of the target in the ear skin. To elucidate the possible role of IL-36 signalling in IL-23/Th17 pathway, the ability of anti-IL-36R mAbs to inhibit skin inflammation in an IL-23 ear injection model was assessed. Inhibiting the IL-36 pathway resulted in significant attenuation of skin thickening and psoriasis-relevant gene expression. Taken together, these data suggest a role for IL-36 signalling in the IL-23/Th17 signalling axis in PV."

"65. Cell Metab. 2019 Feb 5;29(2):475-487.e7. doi: 10.1016/j.cmet.2018.10.006. Epub 2018 Nov 8.","Interleukin-17 Drives Interstitial Entrapment of Tissue Lipoproteins in Experimental Psoriasis.","Lipoproteins trapped in arteries drive atherosclerosis. Extravascular low-density lipoprotein undergoes receptor uptake, whereas high-density lipoprotein (HDL) interacts with cells to acquire cholesterol and then recirculates to plasma. We developed photoactivatable apoA-I to understand how HDL passage through tissue is regulated. We focused on skin and arteries of healthy mice versus those with psoriasis, which carries cardiovascular risk in man. Our findings suggest that psoriasis-affected skin lesions program interleukin-17-producing T cells in draining lymph nodes to home to distal skin and later to arteries. There, these cells mediate thickening of the collagenous matrix, such that larger molecules including lipoproteins become entrapped. HDL transit was rescued by depleting CD4+ T cells, neutralizing interleukin-17, or inhibiting lysyl oxidase that crosslinks collagen. Experimental psoriasis also increased vascular stiffness and atherosclerosis via this common pathway. Thus, interleukin-17 can reduce lipoprotein trafficking and increase vascular stiffness by, at least in part, remodeling collagen."

"66. Scand J Immunol. 2019 Jan;89(1):e12730. doi: 10.1111/sji.12730. Epub 2018 Dec 19.","Redox imbalance and IL-17 responses in memory CD4+ T cells from patients with psoriasis.","All stages of the inflammatory process involved in T cell-mediated chronic skin disorders like psoriasis are affected by redox imbalance. On the other hand, Th17 cells have a critical role in the pathogenesis of psoriasis. In this study, we evaluated redox status in memory CD4 + T cells and plasma of patients with psoriasis and its correlation with IL-17 response. To this end, memory T cells were isolated from 10 patients with psoriasis and 10 controls. Intracellular Glutathione (GSH), reactive oxygen species (ROS) and superoxide as well as IL-17  were measured using flow cytometry. Plasma total anti-oxidant capacity (TAC) was  quantified by ferric reducing ability of plasma (FRAP) assay. The expression of catalase (CAT), superoxide dismutase 1(SOD1), superoxide dismutase 2 (SOD2), nuclear factor, erythroid 2 like 2 (NFE2L2) and cytochrome b-245 beta chain (CYBB) genes were analysed using real-time PCR. Our results showed an increased intracellular ROS production in memory CD4 + T cells of patients compared to controls, (P = 0.04). Furthermore, a significant decrease in expression of catalase gene was found in patients, (P = 0.02). However, no significant differences were observed for intracellular GSH, IL-17 and TAC levels between patients and controls. Also, no correlation was seen between the intracellular IL-17 level and intracellular ROS, GSH and catalase gene expression levels. Collectively, we found an increased ROS production in stimulated memory T cells of patients that could be due to reduced expression of catalase gene. However, it seems that these redox abnormalities have no relationship with IL-17 response in  memory T cells."

